,Date,Ticker,Open,High,Low,Close,Volume
76,2018-04-24,RELIANCE.NS,415.02289076938536,432.71835114553664,414.6680750573063,430.2125854492188,19921115.0
77,2018-04-25,RELIANCE.NS,431.8091702734376,435.4236424550942,427.3298773745186,430.41217041015625,14079382.0
78,2018-04-26,RELIANCE.NS,431.5208966096818,438.17331341126766,426.7533105117256,432.5631103515625,34096999.0
79,2018-04-27,RELIANCE.NS,438.9716441150823,448.37374261650046,437.0646095351513,441.8543701171875,25518647.0
80,2018-04-30,RELIANCE.NS,435.5123557617603,440.21338983310943,425.7554423222008,427.218994140625,19406069.0
81,2018-05-02,RELIANCE.NS,428.8599385619521,434.27057478003,427.9951178113407,431.3878784179688,13381914.0
82,2018-05-03,RELIANCE.NS,433.6940313534749,433.6940313534749,425.4228436053623,426.4650573730469,8634812.0
83,2018-05-04,RELIANCE.NS,427.01944161852026,427.83991413449206,421.32054148214377,423.0723571777344,8302649.0
84,2018-05-07,RELIANCE.NS,425.2454191261069,431.6317460469231,424.1366830470061,430.6338806152344,7683268.0
85,2018-05-08,RELIANCE.NS,433.5166336055746,435.51236459482647,428.0616197789629,428.9042663574219,10792648.0
86,2018-05-09,RELIANCE.NS,428.3720736605688,436.5323608014132,426.7533029475194,433.1618041992188,9831044.0
87,2018-05-10,RELIANCE.NS,434.62534048306975,436.6654195966865,432.0752267885592,435.1353454589844,8781584.0
88,2018-05-11,RELIANCE.NS,435.1797426471209,439.63686157507897,433.6275238104869,438.7277221679688,8774740.0
89,2018-05-14,RELIANCE.NS,439.9251194164773,439.9251194164773,433.1618025034072,437.5523986816406,5642499.0
90,2018-05-15,RELIANCE.NS,435.9780058463204,443.4952431826426,433.1396283795008,434.15966796875,10501479.0
91,2018-05-16,RELIANCE.NS,431.9643750098041,431.9643750098041,422.4070583814764,424.0479736328125,18840763.0
92,2018-05-17,RELIANCE.NS,425.4671738266835,425.7554375190378,417.5507725121885,419.25823974609375,10353948.0
93,2018-05-18,RELIANCE.NS,419.36911926475983,422.87272072239983,413.3375780980791,414.1580505371094,11440117.0
94,2018-05-21,RELIANCE.NS,412.7832268371576,414.9785249921325,408.94698379615016,413.04931640625,14491208.0
95,2018-05-22,RELIANCE.NS,413.8475937164807,414.2245539202317,410.2330921664799,411.00921630859375,11310073.0
96,2018-05-23,RELIANCE.NS,410.6766156931057,410.6766156931057,403.2036969609984,404.57855224609375,9991028.0
97,2018-05-24,RELIANCE.NS,405.3546374581869,408.459104435722,403.64719986377935,406.1751098632813,11632489.0
98,2018-05-25,RELIANCE.NS,406.2416162651684,409.5234761514112,405.5542182705027,408.3703918457031,17782410.0
99,2018-05-28,RELIANCE.NS,410.18875461059264,411.1200976844356,407.1729840869536,408.1930236816406,11369679.0
100,2018-05-29,RELIANCE.NS,408.6808682771294,411.56356430255136,405.5320530945317,406.88470458984375,17878384.0
101,2018-05-30,RELIANCE.NS,405.7316269816807,409.4347954593832,402.07277715843287,406.2859802246094,13105124.0
102,2018-05-31,RELIANCE.NS,408.45910085348646,409.0356578264632,405.5985789330793,408.6143493652344,37080158.0
103,2018-06-01,RELIANCE.NS,408.015659727561,415.0007184768609,407.3282320370322,412.6945495605469,19174278.0
104,2018-06-04,RELIANCE.NS,413.9584779682855,418.6595120247612,412.69452293272207,417.2625122070313,12250151.0
105,2018-06-05,RELIANCE.NS,418.12730954249247,423.5379450733046,417.3290112890995,420.27825927734375,17436812.0
106,2018-06-06,RELIANCE.NS,419.99002098009873,423.98145327832106,418.0608124198853,423.2718811035156,9164022.0
107,2018-06-07,RELIANCE.NS,423.49359729315,432.8513462382671,423.2940301308212,430.7890930175781,14999572.0
108,2018-06-08,RELIANCE.NS,428.57164170896567,437.5302271595728,426.0215279181883,436.5545654296875,14289325.0
109,2018-06-11,RELIANCE.NS,437.7742161779162,443.4731162430954,434.20406243314926,435.8006591796875,15018718.0
110,2018-06-12,RELIANCE.NS,436.1331991595349,443.4952171531176,434.75837356949177,442.2312622070313,16285583.0
111,2018-06-13,RELIANCE.NS,443.4952981767227,446.1119346670811,438.8386118598768,444.6040344238281,12962502.0
112,2018-06-14,RELIANCE.NS,442.36434169241153,448.7284947848037,437.90722303568,447.0210571289063,11997529.0
113,2018-06-15,RELIANCE.NS,446.1562310193051,453.9173838459774,443.1626346189517,449.7928771972656,24705890.0
114,2018-06-18,RELIANCE.NS,447.3980052070569,452.564725505566,446.5997069246094,450.3916015625,12363932.0
115,2018-06-19,RELIANCE.NS,449.659841130211,450.05900508764887,440.6790517551008,441.7434692382813,13881382.0
116,2018-06-20,RELIANCE.NS,441.7212351085879,453.65127185980026,441.2112301377632,452.0325012207031,15735681.0
117,2018-06-21,RELIANCE.NS,453.8952268033336,459.4611113385933,452.9417095611771,457.6649475097656,22988909.0
118,2018-06-22,RELIANCE.NS,456.0905222232243,456.4453379236054,447.2428071293416,449.0389709472656,35370008.0
119,2018-06-25,RELIANCE.NS,448.55110400955294,450.8129245451572,444.5152938125026,445.46881103515625,11369371.0
120,2018-06-26,RELIANCE.NS,446.1562276087198,446.1562276087198,432.5187527369022,434.15966796875,17649122.0
121,2018-06-27,RELIANCE.NS,436.8609618842132,439.9415364022395,429.80688881067607,431.2132568359375,19595831.0
122,2018-06-28,RELIANCE.NS,429.4944265706641,432.3964225846219,419.8062547546848,421.8822937011719,18770484.0
123,2018-06-29,RELIANCE.NS,423.7350728184062,435.5216355630852,423.6904281020801,434.159912109375,17425606.0
124,2018-07-02,RELIANCE.NS,434.1152881997852,434.1152881997852,427.2621450979689,428.869384765625,14570004.0
125,2018-07-03,RELIANCE.NS,430.83377792535015,436.83867090161135,428.7577390750354,433.646484375,11084063.0
126,2018-07-04,RELIANCE.NS,433.8697259150104,442.8882269315672,433.5125681807284,442.0399475097656,10938521.0
127,2018-07-05,RELIANCE.NS,445.1205151453767,450.21016179062025,427.97646733224576,430.6105651855469,40946479.0
128,2018-07-06,RELIANCE.NS,430.7221870419172,438.8700863363339,430.6105752491589,436.4368896484375,20039239.0
129,2018-07-09,RELIANCE.NS,440.7005703025391,446.4598877051308,439.0933009140272,445.1651611328125,11309207.0
130,2018-07-10,RELIANCE.NS,447.6876387259597,459.1839807582411,446.459879251171,457.9338989257813,22846197.0
131,2018-07-11,RELIANCE.NS,457.6213822531326,464.720100555837,454.4291957230969,463.7825317382813,18953870.0
132,2018-07-12,RELIANCE.NS,466.2603913873789,490.65941455353067,465.4790790415004,483.2258605957031,52736376.0
133,2018-07-13,RELIANCE.NS,482.39990283533655,495.12400393707486,482.1766494628571,491.0165710449219,39301408.0
134,2018-07-16,RELIANCE.NS,491.0166150320153,495.079403574208,479.0737953539936,480.4801635742188,14427529.0
135,2018-07-17,RELIANCE.NS,481.4177290816232,489.2977303593792,477.53351943831245,487.69049072265625,14150770.0
136,2018-07-18,RELIANCE.NS,490.3914994068053,493.1595609890681,480.9711968480708,487.77972412109375,10241565.0
137,2018-07-19,RELIANCE.NS,488.1145658264259,497.8027367862964,485.0116688601383,493.2711791992188,11885426.0
138,2018-07-20,RELIANCE.NS,497.0884148660946,508.2945357260881,496.418714376092,503.8969421386719,17538801.0
139,2018-07-23,RELIANCE.NS,504.4103736404264,504.4103736404264,496.9545271434767,500.16900634765625,12779803.0
140,2018-07-24,RELIANCE.NS,500.9279882188856,503.0486419018672,494.4096514619946,495.9945983886719,9775749.0
141,2018-07-25,RELIANCE.NS,495.57048843061614,501.3744804949704,492.9810352223167,497.8697509765625,13014255.0
142,2018-07-26,RELIANCE.NS,495.6151108042831,500.7047871626201,494.5882525501374,495.8606567382813,14053674.0
143,2018-07-27,RELIANCE.NS,499.8118619474151,507.8035048630481,496.5303857778508,504.4327392578125,14610585.0
144,2018-07-30,RELIANCE.NS,504.4996872298775,516.6880530920482,503.606792854231,514.053955078125,30344461.0
145,2018-07-31,RELIANCE.NS,513.8752769765673,531.465769626306,512.1564258324653,529.5013427734375,30350826.0
146,2018-08-01,RELIANCE.NS,531.4658240410823,537.0465921999498,529.2335286986875,532.33642578125,21227054.0
147,2018-08-02,RELIANCE.NS,531.9569782717618,531.9569782717618,520.5499257666319,521.6213989257812,13668930.0
148,2018-08-03,RELIANCE.NS,524.5903357985942,528.3852555934322,522.1571095453567,525.4609375,14536058.0
149,2018-08-06,RELIANCE.NS,525.3493111270021,533.9659793593122,524.7466372903734,532.4480590820312,8785462.0
150,2018-08-07,RELIANCE.NS,533.4749188355129,536.3769446299151,525.4832761303867,528.6978149414062,8879612.0
151,2018-08-08,RELIANCE.NS,529.0549956186652,545.7972419382068,529.0549956186652,543.6542358398438,17307566.0
152,2018-08-09,RELIANCE.NS,545.3507864294698,549.9046668682721,541.1094190160687,543.765869140625,14976885.0
153,2018-08-10,RELIANCE.NS,540.6629128233351,542.4487609507513,536.7787035772125,537.626953125,7833494.0
154,2018-08-13,RELIANCE.NS,534.6580309896207,535.7295637899235,528.0281415839977,530.2604370117188,10211072.0
155,2018-08-14,RELIANCE.NS,531.2872053899499,543.4309245222671,528.7423972350266,540.4843139648438,11592139.0
156,2018-08-16,RELIANCE.NS,537.2028937396773,542.8952440439334,533.7427792353624,536.1090087890625,13086024.0
157,2018-08-17,RELIANCE.NS,539.7699636838632,542.6273445550565,535.7741724230225,537.4260864257812,8379864.0
158,2018-08-20,RELIANCE.NS,539.2788227881778,552.181501431192,539.1671812118711,551.333251953125,16639535.0
159,2018-08-21,RELIANCE.NS,552.3825292962423,558.7445505118212,547.8062967687108,556.8247680664062,15923396.0
160,2018-08-23,RELIANCE.NS,556.4229650681924,568.7899093554271,552.8959728069792,566.758544921875,17429373.0
161,2018-08-24,RELIANCE.NS,564.8834121483333,571.4463644453334,562.5618272300194,570.3525390625,14550512.0
162,2018-08-27,RELIANCE.NS,571.2008372438773,578.5451025250773,570.9106763580294,576.60302734375,12188510.0
163,2018-08-28,RELIANCE.NS,578.612032484247,590.6664634873227,578.1655853224507,588.880615234375,19018790.0
164,2018-08-29,RELIANCE.NS,587.6751296000617,593.3451871918196,576.0225610189889,577.808349609375,24230135.0
165,2018-08-30,RELIANCE.NS,577.5404547953704,579.1254315051838,567.2049355772804,568.9907836914062,21545859.0
166,2018-08-31,RELIANCE.NS,567.0040282413231,567.0040282413231,552.0922763335353,554.346923828125,33479841.0
167,2018-09-03,RELIANCE.NS,555.8425704366274,561.6019176293519,547.3821285118954,548.7661743164062,26686176.0
168,2018-09-04,RELIANCE.NS,551.4448752844278,560.2178295599161,548.6991956492384,554.4808349609375,19333815.0
169,2018-09-05,RELIANCE.NS,554.7263841151453,559.2579717405524,539.5467636458379,547.8062744140625,22584608.0
170,2018-09-06,RELIANCE.NS,549.2126283561845,565.0842721677138,547.0696223513252,563.1644897460938,24487897.0
171,2018-09-07,RELIANCE.NS,564.7270624594256,572.0713262922305,560.0838931438622,570.8435668945312,23389269.0
172,2018-09-10,RELIANCE.NS,569.2362549021484,570.1292086916463,558.1194242857603,560.6865844726562,15440786.0
173,2018-09-11,RELIANCE.NS,562.0930584421992,566.2897813314252,551.0431624165575,552.5834350585938,23787332.0
174,2018-09-12,RELIANCE.NS,558.8784674225328,561.9590720259088,548.6322369150097,559.1910400390625,17642490.0
175,2018-09-14,RELIANCE.NS,562.2715853209249,569.5042081053455,557.025682194555,559.481201171875,17233514.0
176,2018-09-17,RELIANCE.NS,558.4096629387927,558.4096629387927,545.3953423482047,547.3151245117188,14773803.0
177,2018-09-18,RELIANCE.NS,547.3598367651822,553.3424075471863,542.158578318765,543.4086303710938,16660044.0
178,2018-09-19,RELIANCE.NS,546.4669047080614,546.4669047080614,536.198381158467,540.5513305664062,24642640.0
179,2018-09-21,RELIANCE.NS,544.234612179031,552.4494787482063,528.3853199828561,543.56494140625,41713856.0
180,2018-09-24,RELIANCE.NS,542.2031447194831,553.565551171345,537.7608470893364,550.0608520507812,22098277.0
181,2018-09-25,RELIANCE.NS,551.6011637211406,555.8425306575532,533.5195185473908,549.4135131835938,21250513.0
182,2018-09-26,RELIANCE.NS,553.1638261473953,559.8383601963247,547.8732782929156,558.6998901367188,13992341.0
183,2018-09-27,RELIANCE.NS,560.3071732385798,563.8788698135744,552.4941093329406,559.7490844726562,23642923.0
184,2018-09-28,RELIANCE.NS,562.494808303934,567.763063585524,556.8693952959503,561.6242065429688,24220992.0
185,2018-10-01,RELIANCE.NS,561.5126472984385,561.5126472984385,537.5377186741113,549.9046630859375,16039441.0
186,2018-10-03,RELIANCE.NS,548.9225395555218,553.4317757403873,535.774281339359,538.0288696289062,16135428.0
187,2018-10-04,RELIANCE.NS,531.0640159183904,531.4658183466795,493.7846066123382,501.0395812988281,50774608.0
188,2018-10-05,RELIANCE.NS,490.8826432536093,497.9366869614941,463.4923062316331,468.2694396972656,47998260.0
189,2018-10-08,RELIANCE.NS,468.7828767005193,498.6956694467745,457.8669163375814,495.3025817871094,53983473.0
190,2018-10-09,RELIANCE.NS,500.77175353739216,501.5084211850823,482.7124585111352,486.6636352539063,24042005.0
191,2018-10-10,RELIANCE.NS,488.3825013622432,498.1823152572208,484.09648910674696,492.0434875488281,20784941.0
192,2018-10-11,RELIANCE.NS,475.0333176479424,497.6911358814303,465.65765947457095,485.6590576171875,28926389.0
193,2018-10-12,RELIANCE.NS,493.3158841958369,504.05323702760217,491.95419047823657,502.95941162109375,19814528.0
194,2018-10-15,RELIANCE.NS,504.45497736864826,512.0448170045988,499.20910437761535,508.8526306152344,19406012.0
195,2018-10-16,RELIANCE.NS,511.64308938870096,521.1972977942138,508.9642870045189,519.590087890625,16358598.0
196,2018-10-17,RELIANCE.NS,526.3762212867025,526.5324479895229,508.9642456280992,514.00927734375,27967162.0
197,2018-10-19,RELIANCE.NS,491.1058674900448,496.01693510580935,477.8236774716419,491.6862487792969,55606079.0
198,2018-10-22,RELIANCE.NS,495.5705038968052,497.71350999913454,472.0644038492005,474.4306335449219,28798142.0
199,2018-10-23,RELIANCE.NS,470.01065434722784,475.345846870972,465.9478660198054,470.8812561035156,23128845.0
200,2018-10-24,RELIANCE.NS,479.8997292921067,480.3685286105317,460.4787414819985,466.8854370117188,29869514.0
201,2018-10-25,RELIANCE.NS,462.5324605886737,464.6084994891197,453.7818280238615,460.2108459472656,30833933.0
202,2018-10-26,RELIANCE.NS,461.14840558093374,471.9081097573829,456.2820124209503,466.50592041015625,20085933.0
203,2018-10-29,RELIANCE.NS,466.99703069851546,488.3601224220943,466.99703069851546,485.6590576171875,16781215.0
204,2018-10-30,RELIANCE.NS,484.632213065964,484.632213065964,469.7204311141591,471.9081115722656,19263668.0
205,2018-10-31,RELIANCE.NS,472.8010365475814,475.85928915232535,467.4435213502262,473.8055725097656,35999348.0
206,2018-11-01,RELIANCE.NS,476.7745004872799,476.7745004872799,468.78288790074254,471.5732421875,20552752.0
207,2018-11-02,RELIANCE.NS,476.37269735800754,482.6231362516007,474.65381623126126,479.8997192382813,36739798.0
208,2018-11-05,RELIANCE.NS,479.2523945955875,487.8467410489667,475.4797967941255,486.7752380371094,16585905.0
209,2018-11-06,RELIANCE.NS,488.427105569208,496.4633927831408,487.35560259420896,492.9363708496094,18886485.0
210,2018-11-07,RELIANCE.NS,497.8027780318588,497.8027780318588,494.0971771322367,495.8829956054688,2808599.0
211,2018-11-09,RELIANCE.NS,493.8962822253648,497.26704779241936,484.40901156682,488.18157958984375,23712291.0
212,2018-11-12,RELIANCE.NS,490.07905033964335,490.5701422409519,479.7435000241858,482.17669677734375,12690610.0
213,2018-11-13,RELIANCE.NS,479.4979431813482,492.44526882905774,477.73441724276194,490.8603515625,14899604.0
214,2018-11-14,RELIANCE.NS,493.3605075968177,496.7535954660199,484.6322270811469,490.1906433105469,17034346.0
215,2018-11-15,RELIANCE.NS,489.7441686398602,492.4452334473973,485.0786470042091,489.6995239257813,14943663.0
216,2018-11-16,RELIANCE.NS,490.19061156683273,504.4773371896068,489.8111315004237,503.3388671875,24131016.0
217,2018-11-19,RELIANCE.NS,505.7944693557376,514.1879153359512,504.94621965581416,513.428955078125,15987574.0
218,2018-11-20,RELIANCE.NS,511.1966150310496,516.0630084143205,504.4996690322006,507.8034973144531,12511640.0
219,2018-11-21,RELIANCE.NS,507.8481007020361,511.41979699664927,494.2533979920714,496.86517333984375,16422494.0
220,2018-11-22,RELIANCE.NS,497.5795235749429,502.42362405711685,491.1505059432901,492.3782653808594,12670591.0
221,2018-11-26,RELIANCE.NS,495.1239964377814,498.9188864721365,489.9450606871119,495.4588317871094,13969873.0
222,2018-11-27,RELIANCE.NS,494.6328994555236,504.4996498003363,493.5390741236261,503.696044921875,14896607.0
223,2018-11-28,RELIANCE.NS,505.59346906616025,516.8889395791354,502.8477892948126,514.6119995117188,17507771.0
224,2018-11-29,RELIANCE.NS,518.3399425668665,526.7780324372754,517.8934954003397,521.6884155273438,27640198.0
225,2018-11-30,RELIANCE.NS,523.3849974406077,529.5015034055542,518.9204058585306,521.2643432617188,23443212.0
226,2018-12-03,RELIANCE.NS,524.5456908324637,524.5456908324637,512.7591290389386,516.3085327148438,12182825.0
227,2018-12-04,RELIANCE.NS,517.0005580483291,517.0005580483291,509.9465137736032,514.4557495117188,11358720.0
228,2018-12-05,RELIANCE.NS,510.6385928167412,517.357832247035,508.6518132349997,515.7282104492188,12729759.0
229,2018-12-06,RELIANCE.NS,512.9823762751327,512.9823762751327,499.25376884460616,501.6646728515625,12831451.0
230,2018-12-07,RELIANCE.NS,504.2540922259683,507.6025052167955,494.83376000718624,506.1961669921875,15779984.0
231,2018-12-10,RELIANCE.NS,495.570499979855,497.4902824736185,483.560742918576,486.7529296875,20521072.0
232,2018-12-11,RELIANCE.NS,475.9262294075282,492.04344861233886,471.015191471742,490.0120544433594,29518062.0
233,2018-12-12,RELIANCE.NS,490.65943998353566,497.1331328669156,485.63678987814274,495.7937316894531,27572962.0
234,2018-12-13,RELIANCE.NS,503.6067540590632,503.6067540590632,488.8959031131703,494.25341796875,20337275.0
235,2018-12-14,RELIANCE.NS,492.4899153578655,497.75814103147707,487.44491327150826,496.5527038574219,15795834.0
236,2018-12-17,RELIANCE.NS,498.2268698375436,505.8390017054998,496.2401205864648,504.4549560546875,11077711.0
237,2018-12-18,RELIANCE.NS,501.5083585020325,508.5177571483691,500.25824695223815,507.3569946289063,12841994.0
238,2018-12-19,RELIANCE.NS,509.6340059082612,512.2234591891809,505.92837505814737,507.53564453125,16118419.0
239,2018-12-20,RELIANCE.NS,500.48152827656696,505.615849599424,498.3162296778599,503.8077087402344,12609700.0
240,2018-12-21,RELIANCE.NS,502.2673472187232,505.05773130423177,489.3200222834937,491.1951599121094,18115814.0
241,2018-12-24,RELIANCE.NS,491.5077137454238,492.5345720746925,485.10101781785016,486.2618103027344,9065704.0
242,2018-12-26,RELIANCE.NS,484.7662012863543,491.10593038273737,475.7700219249444,490.3692626953125,15771193.0
243,2018-12-27,RELIANCE.NS,494.32039698165846,503.16031905904646,492.89173625328937,500.1243591308594,27294221.0
244,2018-12-28,RELIANCE.NS,502.49058729209577,506.8435961453415,500.5708048856144,502.512939453125,16768547.0
245,2018-12-31,RELIANCE.NS,504.9237961901412,506.2185525234821,498.33852194809737,500.5931396484375,15799099.0
